Source,Target,Color
MAZ,ZNF562,green
MAZ,ADAP1,green
MAZ,SFI1,green
MAZ,RP2,green
MAZ,TMA7,green
MAZ,AGO4,green
MAZ,CDK19,green
MAZ,NBR1,green
MAZ,SLC25A6,green
MAZ,CTBP1,green
MAZ,RBBP4,green
MAZ,DGKZ,green
MAZ,KLC1,green
MAZ,CAPG,green
MAZ,ERP44,green
MAZ,CALM1,green
MAZ,ACER3,green
MAZ,EIF3E,green
MAZ,MAPKAPK2,green
MAZ,AP3D1,green
MAZ,IFNAR2,green
MAZ,GALNT11,green
MAZ,TRMT6,green
MAZ,CSTB,green
MAZ,UBA5,green
MAZ,UQCRH,green
MAZ,DCTN4,green
MAZ,PXN,green
MAZ,MRPL4,green
MAZ,ZNF44,green
MAZ,SUPT3H,green
MAZ,GAMT,green
MAZ,UBXN2A,green
MAZ,ABHD12,green
MAZ,ARFGAP1,green
MAZ,PLXDC2,green
MAZ,POP7,green
MAZ,SAMD4B,green
MAZ,EVL,green
MAZ,S100A6,green
MAZ,OPTN,green
MAZ,SLC11A1,green
MAZ,ADRB2,green
MAZ,TRPS1,green
MAZ,TANGO2,green
MAZ,AES,green
MAZ,FCGR2A,green
MAZ,LGALS3BP,green
MAZ,UNC45A,green
MAZ,ATG2A,green
MAZ,DBF4,green
MAZ,TMEM214,green
MAZ,TNFAIP8L2,green
MAZ,SMYD2,green
MAZ,APAF1,green
MAZ,APBA2,green
MAZ,TBCD,green
MAZ,MINA,green
MAZ,RALGPS2,green
MAZ,METTL12,green
MAZ,SPPL3,green
MAZ,STX3,green
MAZ,TPST2,green
MAZ,OGDH,green
MAZ,GABARAPL1,green
MAZ,CARS,green
MAZ,CSF3R,green
MAZ,JAK1,green
MAZ,ARHGAP26,green
MAZ,MTIF2,green
MAZ,TBXAS1,green
MAZ,MPST,green
MAZ,PYGL,green
MAZ,CAMK1,green
MAZ,CASP2,green
MAZ,RBMXL1,green
MAZ,PATL1,green
MAZ,DDX19A,green
MAZ,RPS9,green
MAZ,PPP1R18,green
MAZ,KLF2,green
MAZ,FAM172A,green
MAZ,HLA-DMA,green
MAZ,WDR18,green
MAZ,ANKHD1,green
MAZ,REEP3,green
MAZ,KANSL1-AS1,green
MAZ,UCP2,green
MAZ,TMEM91,green
MAZ,INIP,green
MAZ,HSPA1A,green
MAZ,ATG4B,green
MAZ,APBB1,green
MAZ,SNRK,green
MAZ,KDM7A,green
MAZ,BID,green
MAZ,CERS2,green
MAZ,FOXN2,green
MAZ,NMT2,green
MAZ,SNX3,green
MAZ,ENTPD6,green
MAZ,STUB1,green
MAZ,SNHG12,green
MAZ,CYBA,green
MAZ,TNFAIP8L1,green
MAZ,VAMP4,green
MAZ,ESYT2,green
MAZ,GNB2,green
MAZ,NUTM2A-AS1,green
MAZ,MAT2B,green
MAZ,AC074117.10,green
MAZ,HNRNPR,green
MAZ,VPS33A,green
MAZ,MEF2C,green
MAZ,CTD-2035E11.3,green
MAZ,GNG7,green
MAZ,WIPF2,green
MAZ,ACAP3,green
MAZ,HIST2H2BE,green
MAZ,PSMB8,green
MAZ,GABPB1-AS1,green
MAZ,WDR70,green
MAZ,TMEM41A,green
MAZ,MR1,green
MAZ,H3F3A,green
MAZ,H2AFY,green
MAZ,SYNE1,green
MAZ,CAP1,green
MAZ,ACTR6,green
MAZ,TRIOBP,green
MAZ,RPN1,green
MAZ,FEM1A,green
MAZ,SLC2A4RG,green
MAZ,TMEM203,green
MAZ,CDKN2AIP,green
MAZ,RNASEH2B,green
MAZ,TMEM106C,green
MAZ,ARFIP1,green
MAZ,RPUSD4,green
MAZ,SAT1,green
MAZ,CD320,green
MAZ,ACTG1,green
MAZ,CTD-3252C9.4,green
MAZ,HSPA8,green
MAZ,PTMS,green
MAZ,MAPKAPK3,green
MAZ,CFAP36,green
MAZ,RBM6,green
MAZ,BIN2,green
MAZ,ATP5A1,green
MAZ,VKORC1,green
MAZ,SCAMP4,green
MAZ,JUNB,green
MAZ,CHST11,green
MAZ,RNF144B,green
MAZ,THRAP3,green
MAZ,SCAF11,green
MAZ,FAM210B,green
MAZ,UBE2V1,green
MAZ,LAMTOR5,green
MAZ,PPM1M,green
MAZ,CD79A,green
MAZ,CLIP4,green
MAZ,MAGOH,green
MAZ,BRI3BP,green
MAZ,SLC12A6,green
MAZ,PLXNB2,green
MAZ,CSGALNACT2,green
MAZ,SPIDR,green
MAZ,MT-CYB,green
MAZ,LDLRAD4,green
MAZ,SMPD1,green
MAZ,STX4,green
MAZ,MGST2,green
MAZ,LINC01003,green
MAZ,NCOA7,green
MAZ,EZR,green
MAZ,COX5B,green
MAZ,YPEL5,green
MAZ,PKM,green
MAZ,ITPK1,green
MAZ,ERCC5,green
MAZ,ISG20,green
MAZ,POLR1E,green
MAZ,STX7,green
MAZ,OTUD4,green
MAZ,DNASE1,green
MAZ,NSUN6,green
MAZ,DPYD,green
MAZ,HTRA2,green
MAZ,CRTAM,green
MAZ,S100PBP,green
MAZ,NRBF2,green
MAZ,C22orf46,green
MAZ,PRAM1,green
MAZ,ARNT,green
MAZ,NDUFV3,green
MAZ,FAM228B,green
MAZ,ASCL2,green
MAZ,CALR,green
MAZ,PVT1,green
MAZ,XPNPEP1,green
MAZ,WARS,green
MAZ,PTPN6,green
MAZ,KCNN4,green
MAZ,BEST1,green
MAZ,C14orf119,green
MAZ,NDUFB2,green
MAZ,FOSL2,green
MAZ,GLB1,green
MAZ,HNRNPAB,green
MAZ,TMEM123,green
MAZ,PRDX5,green
MAZ,HLA-C,green
MAZ,BTG2,green
MAZ,PASK,green
MAZ,DYRK1A,green
MAZ,ZNF609,green
MAZ,MXD1,green
MAZ,BRAT1,green
MAZ,UTP11L,green
MAZ,MLH1,green
MAZ,ORAI1,green
MAZ,MZT2B,green
MAZ,POLR3E,green
MAZ,PITPNC1,green
MAZ,RPS6,green
MAZ,HAUS3,green
MAZ,VPS13A,green
MAZ,RNF170,green
MAZ,ST3GAL2,green
MAZ,CCND2,green
MAZ,C1QBP,green
MAZ,MYL12A,green
MAZ,MYL6,green
MAZ,BRD8,green
MAZ,CREB3L2,green
MAZ,RAB8A,green
MAZ,SLFN5,green
MAZ,FAF2,green
MAZ,C19orf38,green
MAZ,ARGLU1,green
MAZ,GNB4,green
MAZ,EFCAB2,green
MAZ,OSCAR,green
MAZ,KIAA0586,green
MAZ,ZFAND2A,green
MAZ,CD302,green
MAZ,FIS1,green
MAZ,CHN2,green
MAZ,FES,green
MAZ,IL2RG,green
MAZ,BIRC3,green
MAZ,TNFAIP2,green
MAZ,HNRNPU,green
MAZ,SP2,green
MAZ,AKAP11,green
MAZ,LEO1,green
MAZ,LGALS3,green
MAZ,RPL10A,green
MAZ,LMNB1,green
MAZ,TUSC2,green
MAZ,RPS14,green
MAZ,IER2,green
MAZ,RPL8,green
MAZ,SSR4,green
MAZ,AGPAT3,green
MAZ,HBP1,green
MAZ,DHRS1,green
MAZ,AGTPBP1,green
MAZ,ITGA5,green
MAZ,PPP1R15B,green
MAZ,MLLT3,green
MAZ,DCAF15,green
MAZ,CPNE2,green
MAZ,CLEC11A,green
MAZ,MT-ND4,green
MAZ,LINC00657,green
MAZ,ARID5B,green
MAZ,LSR,green
MAZ,KIAA0232,green
MAZ,TSPAN14,green
MAZ,DYNLL1,green
MAZ,SNRPG,green
MAZ,BAK1,green
MAZ,MFGE8,green
MAZ,MAP4,green
MAZ,GSTK1,green
MAZ,PTPRJ,green
MAZ,GDE1,green
MAZ,ATF6B,green
MAZ,RPS2,green
MAZ,CECR5,green
MAZ,RPL7A,green
MAZ,DOCK2,green
MAZ,SYNE3,green
MAZ,ETHE1,green
MAZ,CCDC84,green
MAZ,IFITM3,green
MAZ,GTF3C1,green
MAZ,SGTB,green
MAZ,MRPL17,green
MAZ,KCNK6,green
MAZ,HLA-DPB1,green
MAZ,CHD3,green
MAZ,TMEM245,green
MAZ,GPBAR1,green
MAZ,POGK,green
MAZ,RPS12,green
MAZ,TUBA1A,green
MAZ,SYNGR1,green
MAZ,FNBP4,green
MAZ,NTMT1,green
MAZ,RAB35,green
MAZ,TMX3,green
MAZ,RALGAPA1,green
MAZ,PARP14,green
MAZ,TYSND1,green
MAZ,CDC42SE1,green
MAZ,TRAFD1,green
MAZ,RCE1,green
MAZ,DCAF16,green
MAZ,HIVEP3,green
MAZ,ELOVL5,green
MAZ,TXNRD1,green
MAZ,STRN3,green
MAZ,SH3GL1,green
MAZ,EIF4G3,green
MAZ,RP11-796E2.4,green
MAZ,SMCO4,green
MAZ,UNC13D,green
MAZ,KDM2A,green
MAZ,CEP78,green
MAZ,TAOK1,green
MAZ,C3orf58,green
MAZ,ABLIM1,green
MAZ,PPP6R2,green
MAZ,ATP6V0B,green
MAZ,ELAC2,green
MAZ,FAM129C,green
MAZ,GNG2,green
MAZ,AKAP13,green
MAZ,LBH,green
MAZ,SCAMP1-AS1,green
MAZ,PMVK,green
MAZ,TOB1,green
MAZ,MRRF,green
MAZ,PDK2,green
MAZ,BACH1,green
MAZ,MLLT6,green
MAZ,MED13L,green
MAZ,CD82,green
MAZ,EPHA1-AS1,green
MAZ,KHSRP,green
MAZ,DHX16,green
MAZ,C5AR1,green
MAZ,FAM78A,green
MAZ,DLD,green
MAZ,APOBR,green
MAZ,PSMA4,green
MAZ,RPPH1,green
MAZ,TRIM14,green
MAZ,SRPK1,green
MAZ,IL6R,green
MAZ,EIF4G2,green
MAZ,SERF2,green
MAZ,CAT,green
MAZ,TMEM131,green
MAZ,THRA,green
MAZ,WDR82,green
MAZ,NFE2L2,green
MAZ,DEGS1,green
MAZ,PDXK,green
MAZ,ZNF524,green
MAZ,PTPN9,green
MAZ,KIAA0196,green
MAZ,GLT8D1,green
MAZ,PPCDC,green
MAZ,ICE2,green
MAZ,AP2A2,green
MAZ,RBX1,green
MAZ,WSB1,green
MAZ,UBE2B,green
MAZ,ZFYVE27,green
MAZ,RPL35,green
MAZ,RAD1,green
MAZ,PGM1,green
MAZ,QDPR,green
MAZ,RPS5,green
MAZ,MSH2,green
MAZ,BTG1,green
MAZ,FBXL12,green
MAZ,CBX3,green
MAZ,SPON2,green
MAZ,CFD,green
MAZ,LEPROT,green
MAZ,KIAA1429,green
MAZ,ARL6IP1,green
MAZ,HIGD2A,green
MAZ,HIBADH,green
MAZ,DNAJC7,green
MAZ,UPF2,green
MAZ,PHYH,green
MAZ,PDIA3,green
MAZ,PRMT7,green
MAZ,CYB561A3,green
MAZ,FUCA1,green
MAZ,ADD1,green
MAZ,GPKOW,green
MAZ,PARP4,green
MAZ,TACC3,green
MAZ,PTPRE,green
MAZ,CRK,green
MAZ,TSC22D2,green
MAZ,NECAP1,green
MAZ,DDX10,green
MAZ,YIF1B,green
MAZ,ATXN7,green
MAZ,MTMR11,green
MAZ,KDSR,green
MAZ,MALAT1,green
MAZ,NT5C3A,green
MAZ,SLC40A1,green
MAZ,RPL18,green
MAZ,ZNF512,green
MAZ,MUS81,green
MAZ,AQP3,green
MAZ,GDI2,green
MAZ,PRKAR2A,green
MAZ,CHERP,green
MAZ,MGEA5,green
MAZ,UBR5,green
MAZ,ZNF317,green
MAZ,FBXW7,green
MAZ,TRIM56,green
MAZ,CSK,green
MAZ,TIMP2,green
MAZ,TRAF1,green
MAZ,EMG1,green
MAZ,ADRBK1,green
MAZ,LAPTM5,green
MAZ,CAB39,green
MAZ,KCNE3,green
MAZ,RBMS1,green
MAZ,SLC25A3,green
MAZ,MNT,green
MAZ,MED8,green
MAZ,COG3,green
MAZ,ZBTB4,green
MAZ,CMTR2,green
MAZ,RNF14,green
MAZ,KIAA1191,green
MAZ,LACTB2,green
MAZ,SUB1,green
MAZ,PDCL,green
MAZ,ASB16-AS1,green
MAZ,SMARCAD1,green
MAZ,NANS,green
MAZ,DIAPH1,green
MAZ,RPS8,green
MAZ,DHRS3,green
MAZ,PAG1,green
MAZ,PSTPIP1,green
MAZ,PFN1,green
MAZ,MAP7D3,green
MAZ,ABHD5,green
MAZ,TXNIP,green
MAZ,CD55,green
MAZ,PRKCA,green
MAZ,RPL36A,green
MAZ,VCAN,green
MAZ,KDM3A,green
MAZ,ACTR2,green
MAZ,RAC1,green
MAZ,P4HTM,green
MAZ,TSEN54,green
MAZ,FCER2,green
MAZ,LCP1,green
MAZ,REV3L,green
MAZ,CEP290,green
MAZ,RAD51C,green
MAZ,WDR37,green
MAZ,CISD3,green
MAZ,FPGS,green
MAZ,NRGN,green
MAZ,ASAP1,green
MAZ,PLCL2,green
MAZ,CUTA,green
MAZ,SLC39A3,green
MAZ,SH3GLB2,green
MAZ,ABHD2,green
MAZ,RASA4,green
MAZ,DENND5A,green
MAZ,FNIP1,green
MAZ,RBM22,green
MAZ,RPL12,green
MAZ,POLR2L,green
MAZ,SIL1,green
MAZ,CDC14A,green
MAZ,ACAP1,green
MAZ,NT5C2,green
MAZ,ATP11A,green
MAZ,NFKBIL1,green
MAZ,TNFRSF13C,green
MAZ,NOP10,green
MAZ,RSRP1,green
MAZ,BCL2L1,green
MAZ,NAMPT,green
MAZ,ARV1,green
MAZ,ARHGEF1,green
MAZ,ATPAF1,green
MAZ,PCNXL4,green
MAZ,SCAMP1,green
MAZ,FRG1,green
MAZ,RAB32,green
MAZ,IQGAP1,green
MAZ,IL2RB,green
MAZ,SCAND1,green
MAZ,MON2,green
MAZ,IL13RA1,green
MAZ,TSTD1,green
MAZ,BRK1,green
MAZ,TPRG1L,green
MAZ,KCTD12,green
MAZ,YRDC,green
MAZ,PLP2,green
MAZ,LAT2,green
MAZ,BCL2L13,green
MAZ,GNPDA1,green
MAZ,UTP14A,green
MAZ,DDX23,green
MAZ,SLC35C2,green
MAZ,GPN1,green
MAZ,GOPC,green
MAZ,ATM,green
MAZ,PLEC,green
MAZ,C11orf58,green
MAZ,QPCT,green
MAZ,SLC39A8,green
MAZ,GPN3,green
MAZ,SEP15,green
MAZ,CCDC28B,green
MAZ,RPS28,green
MAZ,TNFAIP3,green
MAZ,HEBP1,green
MAZ,SAMD3,green
MAZ,ATF5,green
MAZ,RNPC3,green
MAZ,PPM1K,green
MAZ,ARHGAP9,green
MAZ,ILKAP,green
MAZ,HSBP1L1,green
MAZ,KTN1,green
MAZ,CYSTM1,green
MAZ,SEMA4A,green
MAZ,CSF2RA,green
MAZ,STK17A,green
MAZ,PRKCD,green
MAZ,TRAF3IP3,green
MAZ,SRRM2,green
MAZ,TMEM33,green
MAZ,RGS19,green
MAZ,APC,green
MAZ,XXbac-BPG299F13.17,green
MAZ,MT-ND3,green
MAZ,ZFP91,green
MAZ,CEBPD,green
MAZ,SCO1,green
MAZ,LTBR,green
MAZ,C19orf52,green
MAZ,ICT1,green
MAZ,ENSA,green
MAZ,AAED1,green
MAZ,PSAP,green
MAZ,ACTB,green
MAZ,KAT6B,green
MAZ,ANKIB1,green
MAZ,MRPL30,green
MAZ,CREM,green
MAZ,TRIM52,green
MAZ,RPL21,green
MAZ,SEC24C,green
MAZ,SSFA2,green
MAZ,WWP2,green
MAZ,PDLIM5,green
MAZ,PIM1,green
MAZ,CAPZB,green
MAZ,CCDC167,green
MAZ,RPS18,green
MAZ,PILRA,green
MAZ,AK3,green
MAZ,EEF1A1,green
MAZ,PRKCB,green
MAZ,SERTAD2,green
MAZ,ANAPC5,green
MAZ,PRPSAP2,green
MAZ,CLCN3,green
MAZ,DENND1B,green
MAZ,RAB34,green
MAZ,FAM35A,green
MAZ,UBALD1,green
MAZ,UBL5,green
MAZ,AP2S1,green
MAZ,MPPE1,green
MAZ,ARCN1,green
MAZ,OBFC1,green
MAZ,EAF1,green
MAZ,CKAP4,green
MAZ,CTNNA1,green
MAZ,ANKRA2,green
MAZ,POLR3H,green
MAZ,RPL4,green
MAZ,SMCHD1,green
MAZ,ARHGEF3,green
MAZ,GNL3L,green
MAZ,NF1,green
MAZ,CSNK1E,green
MAZ,SGTA,green
MAZ,PREX1,green
MAZ,COQ9,green
MAZ,FAM110A,green
MAZ,IVNS1ABP,green
MAZ,PTTG1IP,green
MAZ,GATAD2B,green
MAZ,TMIGD2,green
MAZ,SPCS1,green
MAZ,CLN6,green
MAZ,ORC4,green
MAZ,AC093673.5,green
MAZ,TOM1,green
MAZ,METTL15,green
MAZ,ZNF84,green
MAZ,ETS2,green
MAZ,ASGR1,green
MAZ,UBP1,green
MAZ,ING2,green
MAZ,PLEKHB1,green
MAZ,PIEZO1,green
MAZ,EMP3,green
MAZ,RNF11,green
MAZ,C1orf50,green
MAZ,PRKRIR,green
MAZ,AP3M2,green
MAZ,GMFG,green
MAZ,RMDN3,green
MAZ,GIGYF2,green
MAZ,LRRC47,green
MAZ,ZZEF1,green
MAZ,PPP4C,green
MAZ,CHCHD10,green
MAZ,FAM3C,green
MAZ,SRD5A3,green
MAZ,BAP1,green
MAZ,MBOAT7,green
MAZ,TRAM1,green
MAZ,HOXB-AS1,green
MAZ,TRAPPC2,green
MAZ,IVD,green
MAZ,VPS45,green
MAZ,TANK,green
MAZ,ALDH2,green
MAZ,NCOA1,green
MAZ,USB1,green
MAZ,ATXN1,green
MAZ,TSEN15,green
MAZ,ARL4A,green
MAZ,BTBD7,green
MAZ,MAF1,green
MAZ,TMED7,green
MAZ,PTP4A3,green
MAZ,IMPDH1,green
MAZ,KPNA3,green
MAZ,MAPK14,green
MAZ,ANKH,green
MAZ,NPM3,green
MAZ,HSD17B12,green
MAZ,NINJ1,green
MAZ,HNRNPD,green
MAZ,OFD1,green
MAZ,SARAF,green
MAZ,C9orf114,green
MAZ,ARHGAP1,green
MAZ,H3F3B,green
MAZ,C19orf48,green
MAZ,HSD17B4,green
MAZ,ATPAF2,green
MAZ,DOK2,green
MAZ,RPS17,green
MAZ,TMX4,green
MAZ,NDUFA2,green
MAZ,DAD1,green
MAZ,MDM4,green
MAZ,AVL9,green
MAZ,FZR1,green
MAZ,ATP6V1A,green
MAZ,TRAPPC6B,green
MAZ,PIGK,green
MAZ,KATNA1,green
MAZ,DESI2,green
MAZ,ARL6IP5,green
MAZ,EIF1B,green
MAZ,MVB12A,green
MAZ,SRSF1,green
MAZ,VEZT,green
MAZ,CSNK2A2,green
MAZ,INPP4A,green
MAZ,GUSB,green
MAZ,FAM120AOS,green
MAZ,RPL31,green
MAZ,SLC16A7,green
MAZ,MFSD10,green
MAZ,LZIC,green
MAZ,HIPK2,green
MAZ,FAM45A,green
MAZ,LDHA,green
MAZ,IFFO1,green
MAZ,BLVRB,green
MAZ,NAA60,green
MAZ,ATAD2B,green
MAZ,PAPSS1,green
MAZ,TMEM101,green
MAZ,SLC39A4,green
MAZ,PPP3R1,green
MAZ,DTX3L,green
MAZ,MVP,green
MAZ,HNRNPLL,green
MAZ,USP38,green
MAZ,NUP54,green
MAZ,KLF6,green
MAZ,DNMT3A,green
MAZ,TPGS1,green
MAZ,ZEB2,green
MAZ,AKTIP,green
MAZ,TMEM199,green
MAZ,ZCCHC8,green
MAZ,PRR14,green
MAZ,GAPDH,green
MAZ,NUCB2,green
MAZ,DENND4B,green
MAZ,GLI4,green
MAZ,SLC35A1,green
MAZ,PCED1B,green
MAZ,C14orf159,green
MAZ,KCNAB2,green
MAZ,FNBP1,green
MAZ,STX11,green
MAZ,PTPN12,green
MAZ,NONO,green
MAZ,C11orf1,green
MAZ,HNRNPA2B1,green
MAZ,GOLT1B,green
MAZ,TNFRSF1A,green
MAZ,TBC1D4,green
MAZ,EXOSC10,green
MAZ,PLAC8,green
MAZ,HINT1,green
MAZ,ARMC6,green
MAZ,MAST3,green
MAZ,CTSC,green
MAZ,CASC3,green
MAZ,RASGRP2,green
MAZ,LTBP4,green
MAZ,ACAT2,green
MAZ,EIF2S3,green
MAZ,SNX2,green
MAZ,KIAA0040,green
MAZ,PGD,green
MAZ,CEP170,green
MAZ,TRPV2,green
MAZ,QSOX1,green
MAZ,MLH3,green
MAZ,HLA-A,green
MAZ,POLR2J3,green
MAZ,FOSB,green
MAZ,RCBTB2,green
MAZ,B3GNT2,green
MAZ,FXN,green
MAZ,PSMB8-AS1,green
MAZ,DCAF12,green
MAZ,RALY,green
MAZ,IRF2BPL,green
MAZ,FHL3,green
MAZ,MTFP1,green
MAZ,EPC1,green
MAZ,NUP98,green
MAZ,SPTLC2,green
MAZ,RAB31,green
MAZ,FAM111A,green
MAZ,RPS25,green
MAZ,DUSP28,green
MAZ,GPBP1,green
MAZ,ATP2B4,green
MAZ,MAVS,green
MAZ,MEI1,green
MAZ,APBA3,green
MAZ,TRUB2,green
MAZ,TWF1,green
MAZ,NF2,green
MAZ,PRRC1,green
MAZ,CISH,green
MAZ,LINC01089,green
MAZ,ILF3-AS1,green
MAZ,VCPIP1,green
MAZ,GRB2,green
MAZ,PSMG1,green
MAZ,MAPK6,green
MAZ,GLIPR2,green
MAZ,BLVRA,green
MAZ,DAPK3,green
MAZ,IDS,green
MAZ,HMGB1,green
MAZ,SSBP3,green
MAZ,KEAP1,green
MAZ,UBXN11,green
MAZ,MRPL10,green
MAZ,FAM102A,green
MAZ,RPL14,green
MAZ,COX5A,green
MAZ,ATP6V0E2,green
MAZ,DSCR3,green
MAZ,DNTTIP1,green
MAZ,SLC30A9,green
MAZ,GPR155,green
MAZ,STK4,green
MAZ,FAHD2A,green
MAZ,SIPA1,green
MAZ,NPEPPS,green
MAZ,POGZ,green
MAZ,TRMT2A,green
MAZ,ALKBH3,green
MAZ,EEF1B2,green
MAZ,HELB,green
MAZ,ARL5B,green
MAZ,HIST3H2A,green
MAZ,CUL2,green
MAZ,LRPPRC,green
MAZ,CTA-292E10.6,green
MAZ,ANXA6,green
MAZ,CD68,green
MAZ,MORF4L1,green
MAZ,LINC00649,green
MAZ,RC3H2,green
MAZ,DVL2,green
MAZ,MON1B,green
MAZ,NUP37,green
MAZ,RUNX2,green
MAZ,MT1X,green
MAZ,DBNL,green
MAZ,IGFBP7,green
MAZ,RPL36,green
MAZ,MTHFR,green
MAZ,SLC18B1,green
MAZ,BANP,green
MAZ,WDFY1,green
MAZ,NCL,green
MAZ,RRP8,green
MAZ,XPOT,green
MAZ,HLA-DPA1,green
MAZ,HSPBP1,green
MAZ,ARHGAP24,green
MAZ,SMARCB1,green
MAZ,RHOH,green
MAZ,TIPARP,green
MAZ,DNASE1L1,green
MAZ,NOC4L,green
MAZ,AKT1S1,green
MAZ,SGK1,green
MAZ,JUN,green
MAZ,C12orf45,green
MAZ,SH3BGRL3,green
MAZ,SYNGR2,green
MAZ,IKBIP,green
MAZ,EHD4,green
MAZ,DYM,green
MAZ,STK17B,green
MAZ,EIF3M,green
MAZ,RPL10,green
MAZ,AKAP7,green
MAZ,RASSF2,green
MAZ,NMRK1,green
MAZ,ITFG1,green
MAZ,CALM2,green
MAZ,DERA,green
MAZ,GMPPA,green
MAZ,RAB1B,green
MAZ,SEPT11,green
MAZ,RGS3,green
MAZ,HVCN1,green
MAZ,HCFC1,green
MAZ,SF3B5,green
MAZ,EXOSC7,green
MAZ,PSMC5,green
MAZ,RPS6KA4,green
MAZ,DEXI,green
MAZ,TRABD2A,green
MAZ,G6PC3,green
MAZ,TOMM20,green
MAZ,STRADB,blue
MAZ,TMEM191B,blue
MAZ,RUFY1,blue
MAZ,ZSCAN16-AS1,blue
MAZ,CYTH1,blue
MAZ,RBP7,blue
MAZ,LRRC58,blue
MAZ,PTPRC,blue
MAZ,MAFB,blue
MAZ,SLFN12L,blue
MAZ,TKT,blue
MAZ,ROMO1,blue
MAZ,CACNA2D3,blue
MAZ,LINC00623,blue
MAZ,DIS3L2,blue
MAZ,TFEC,blue
MAZ,SIPA1L1,blue
MAZ,ADGRE2,blue
MAZ,KAT6A,blue
MAZ,LILRB4,blue
MAZ,YAF2,blue
MAZ,CD69,blue
MAZ,RPL32,blue
MAZ,MIER1,blue
MAZ,PIK3CG,blue
MAZ,TNRC6C,blue
MAZ,POM121C,blue
MAZ,CSF1R,blue
MAZ,CYB5D2,blue
MAZ,FCMR,blue
MAZ,LINC01272,blue
MAZ,LYN,blue
MAZ,THEMIS,blue
MAZ,FCHO1,blue
MAZ,ZAP70,blue
MAZ,VPS26A,blue
MAZ,MT-CO2,blue
MAZ,H2AFV,blue
MAZ,MGST1,blue
MAZ,IMP3,blue
MAZ,XAF1,blue
MAZ,LILRB2,blue
MAZ,SLA2,blue
MAZ,RPS4X,blue
MAZ,CD300A,blue
MAZ,RP11-707G18.1,blue
MAZ,ZC3H8,blue
MAZ,MT-CO3,blue
MAZ,B2M,blue
MAZ,LY86,blue
MAZ,XCL2,blue
MAZ,C11orf21,blue
MAZ,UTP4,blue
MAZ,IQSEC1,blue
MAZ,CITED4,blue
MAZ,BOD1L1,blue
MAZ,IWS1,blue
MAZ,AOAH,blue
MAZ,POLR2F,blue
MAZ,GTF2H1,blue
MAZ,UBA3,blue
MAZ,CBWD2,blue
MAZ,SLC25A5,blue
MAZ,EML4,blue
MAZ,LRRN3,blue
MAZ,TDG,blue
MAZ,HLA-DMB,blue
MAZ,SP100,blue
MAZ,TNFRSF25,blue
MAZ,METTL17,blue
MAZ,NR3C1,blue
MAZ,ITGAM,blue
MAZ,PTGDR,blue
MAZ,SLF2,blue
MAZ,ZNF680,blue
MAZ,BCL2,blue
MAZ,RBM43,blue
MAZ,KLRF1,blue
MAZ,IGHM,blue
MAZ,KIAA0430,blue
MAZ,RP11-291B21.2,blue
MAZ,ACSL5,blue
MAZ,TLR2,blue
MAZ,ATP6V0A2,blue
MAZ,ERICH1,blue
MAZ,PFKL,blue
MAZ,NCLN,blue
MAZ,TTC9C,blue
MAZ,IPCEF1,blue
MAZ,IKBKB,blue
MAZ,CTB-50L17.10,blue
MAZ,SNHG19,blue
MAZ,C5orf15,blue
MAZ,UBE2K,blue
MAZ,NARF,blue
MAZ,RPS3,blue
MAZ,CD79B,blue
MAZ,PSMB10,blue
MAZ,RP11-488L18.10,blue
MAZ,SH3BGRL,blue
MAZ,TRIM22,blue
MAZ,RHOT2,blue
MAZ,ADRBK2,blue
MAZ,TGFBI,blue
MAZ,GPS2,blue
MAZ,GIMAP8,blue
MAZ,UBASH3A,blue
MAZ,SPEN,blue
MAZ,CD300C,blue
MAZ,CSGALNACT1,blue
MAZ,CD5,blue
MAZ,CNOT2,blue
MAZ,GBP5,blue
MAZ,HMOX2,blue
MAZ,NIFK,blue
MAZ,UFD1L,blue
MAZ,UBE2F,blue
MAZ,PTRH1,blue
MAZ,BST1,blue
MAZ,SH2D2A,blue
MAZ,TRGC2,blue
MAZ,PLBD1,blue
MAZ,AP1B1,blue
MAZ,TMEM204,blue
MAZ,CBR4,blue
MAZ,HLA-DOA,blue
MAZ,BISPR,blue
MAZ,SNX1,blue
MAZ,LMO4,blue
MAZ,SNX20,blue
MAZ,FBXO18,blue
MAZ,TAPBPL,blue
MAZ,MFF,blue
MAZ,NRROS,blue
MAZ,DNAJC5,blue
MAZ,FKBP11,blue
MAZ,AC090498.1,blue
MAZ,PDZD11,blue
MAZ,DERL2,blue
MAZ,STOM,blue
MAZ,FAM175A,blue
MAZ,C5orf56,blue
MAZ,APOBEC3A,blue
MAZ,GBP3,blue
MAZ,CLEC4E,blue
MAZ,NDRG3,blue
MAZ,LILRA5,blue
MAZ,PDE4DIP,blue
MAZ,FCF1,blue
MAZ,NDUFB5,blue
MAZ,CDA,blue
MAZ,SCCPDH,blue
MAZ,ELMO1,blue
MAZ,CCL3L3,blue
MAZ,C20orf196,blue
MAZ,OAS2,blue
MAZ,MGRN1,blue
MAZ,TMEM154,blue
MAZ,CBX6,blue
MAZ,UQCRB,blue
MAZ,ATP6V1H,blue
MAZ,AC006369.2,blue
MAZ,TOMM40,blue
MAZ,KPNA6,blue
MAZ,BORCS6,blue
MAZ,CLEC12A,blue
MAZ,AC092580.4,blue
MAZ,IGSF6,blue
